year,center,drug_generic,drug_brand,sponsor,modality,target,indication,accelerated,breakthrough,fast_track,priority_review,orphan,first_in_class,nelson_tier,tier_evidence_url,source_url,notes
2020,CDER,berotralstat,Orladeyo,BioCryst,small_molecule,plasma kallikrein,To treat patients with hereditary angioedema,FALSE,FALSE,,FALSE,TRUE,,T1,https://www.omim.org/entry/106100,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-03; nda_bla=214094; nelson:Mendelian HAE mechanism; KLKB1/F12 also HAE-linked in rare forms
2020,CDER,capmatinib,Tabrecta,Novartis,small_molecule,MET,To treat patients with non small cell lung cancer,TRUE,TRUE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000105976,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-05-06; nda_bla=213591; nelson:Somatic MET alterations drive tumor; germline evidence not causal
2020,CDER,clascoterone,Winlevi,Cassiopea SpA,small_molecule,androgen receptor,To treat acne,FALSE,FALSE,,FALSE,FALSE,,T2,https://platform.opentargets.org/target/ENSG00000169083,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-26; nda_bla=213433; nelson:Clascoterone; androgen dependence well established but AR itself not top GWAS hit
2020,CDER,copper Cu 64 dotatate injection,Detectnet,Radiomedix,small_molecule,SSTR,To help detect certain types of neuroendocrine tumors,FALSE,FALSE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000180616,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-09-03; nda_bla=213227; nelson:SSTR2/5 imaging agent; not disease-causal target
2020,CDER,decitabine and cedazuridine,Inqovi,Otsuka,small_molecule,cytidine deaminase / DNMT,To treat adult patients with myelodysplastic syndromes,FALSE,FALSE,,TRUE,TRUE,,T4,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-07-07; nda_bla=212576; nelson:Related pathway
2020,CDER,eptinezumab-jjmr,Vyepti,Lundbeck,mAb,CGRP,For the preventive treatment of migraine in adults,FALSE,FALSE,,FALSE,FALSE,,T3,https://platform.opentargets.org/target/ENSG00000110680,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-02-21; nda_bla=761119; nelson:CGRP pathway has GWAS support in migraine; CALCA/RAMP1 region
2020,CDER,flortaucipir F18,Tauvid,Eli Lilly,small_molecule,tau,Diagnostic agent for patients with Alzheimer’s disease,FALSE,FALSE,,TRUE,FALSE,,T1,https://www.omim.org/entry/157140,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-05-28; nda_bla=212123; nelson:Flortaucipir imaging tracer; MAPT mutations cause tauopathies
2020,CDER,fluoroestradiol F18,Cerianna,Zionexa,small_molecule,estrogen receptor,Diagnostic imaging agent for certain patients with breast cancer,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000091831,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-05-20; nda_bla=212155; nelson:Fluoroestradiol PET imaging; imaging use
2020,CDER,fostemsavir,Rukobia,ViiV Healthcare,small_molecule,HIV gp120 attachment,To treat HIV,FALSE,TRUE,,FALSE,FALSE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-07-02; nda_bla=212950; nelson:Antiviral
2020,CDER,Gallium 68 PSMA-11,Gallium 68 PSMA-11,UCLA,small_molecule,PSMA,For detection and localization of prostate cancer,FALSE,FALSE,,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000086205,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-01; nda_bla=212642; nelson:FOLH1/PSMA used as tumor-targeting antigen; no human genetics linking gene to prostate cancer risk
2020,CDER,inebilizumab-cdon,Uplizna,Viela Bio,mAb,CD19,To treat neuromyelitis optica spectrum disorder,FALSE,TRUE,,FALSE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000177455,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-06-11; nda_bla=761142; nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2020,CDER,isatuximab,Sarclisa,Sanofi,mAb,CD38,To treat multiple myloma,FALSE,FALSE,,FALSE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000004468,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-03-02; nda_bla=761113; nelson:Plasma cell surface marker
2020,CDER,lactitol,Pizensy,Braintree Labs,small_molecule,osmotic laxative,To treat chronic idiopathic constipation (CIC) in adults,FALSE,FALSE,,FALSE,FALSE,,T0,NA,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-02-12; nda_bla=211281; nelson:PEG/plenvu; no target genetics applicable
2020,CDER,lonafarnib,Zokinvy,Eiger,small_molecule,farnesyltransferase,To treat rare conditions related to premature aging,FALSE,TRUE,,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/176670,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-11-20; nda_bla=213969; nelson:LMNA mutations cause progeria; lonafarnib farnesyltransferase inhibitor blocks aberrant progerin farnesylation
2020,CDER,lumasiran,Oxlumo,Alnylam,oligonucleotide_siRNA,HAO1,To treat hyperoxaluria type 1,FALSE,TRUE,,TRUE,TRUE,,T1,https://www.omim.org/entry/259900,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-11-23; nda_bla=214103; nelson:Disease gene AGXT; HAO1 human LoF supports safety/mechanism
2020,CDER,lurbinectedin,Zepzelca,Jazz,small_molecule,DNA alkylator,To treat metastatic small cell lung cancer,TRUE,FALSE,,TRUE,TRUE,,T0,NA,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-06-15; nda_bla=213702; nelson:Lurbinectedin; no specific human gene target
2020,CDER,margetuximab,Margenza,MacroGenics,mAb,HER2,To treat HER2+ breast cancer,FALSE,FALSE,,FALSE,FALSE,,T1,https://www.omim.org/entry/164870,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-16; nda_bla=761150; nelson:ERBB2 amplification is oncogenic driver in HER2+ breast cancer
2020,CDER,naxitamab-gqgk,Danyelza,Y-mAbs Therapeutics,mAb,GD2,To treat high-risk refractory or relapsed neuroblastoma,TRUE,TRUE,,TRUE,TRUE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-11-25; nda_bla=761171; nelson:Antigen-directed
2020,CDER,nifurtimox,Lampit,Bayer,small_molecule,nitrofuran,To treat Chagas disease in certain pediatric patients younger than age 18,TRUE,FALSE,FALSE,TRUE,TRUE,,T0,https://platform.opentargets.org/target/Trypanosoma,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-06; nda_bla=213464; nelson:Trypanosoma cruzi target; no human genetic contribution
2020,CDER,oliceridine,Olinvyk,Trevena,small_molecule,mu-opioid receptor,To manage acute pain in certain adults,FALSE,FALSE,,FALSE,FALSE,,T4,https://www.opentargets.org/target/ENSG00000112038,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-07; nda_bla=210730; nelson:Related-trait pharmacogenetics
2020,CDER,opicapone,Ongentys,Neurocrine,small_molecule,COMT,To treat patients with Parkinson’s disease experiencing “off” episodes,FALSE,FALSE,FALSE,FALSE,FALSE,,T4,https://platform.opentargets.org/target/ENSG00000093010,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-04-24; nda_bla=212489; nelson:Opicapone; COMT relevant to L-DOPA metabolism not PD causation
2020,CDER,osilodrostat,Isturisa,Recordati Rare Diseases,small_molecule,11-beta-hydroxylase (cortisol synthesis),To treat adults with Cushing’s disease who either cannot undergo pituitary gland surgery or have undergone the surgery but still have the disease,FALSE,FALSE,FALSE,FALSE,TRUE,,T4,https://platform.opentargets.org/target/ENSG00000160882,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-03-06; nda_bla=212801; nelson:CYP11B1 Mendelian for CAH (11-OHD); Cushing's is pituitary ACTH-driven; osilodrostat pharmacology
2020,CDER,ozanimod,Zeposia,Celgene/Bristol Myers Squibb,small_molecule,S1P receptor,To treat relapsing forms of multiple sclerosis,FALSE,FALSE,FALSE,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000170989,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-03-25; nda_bla=209899; nelson:S1PR1 not GWAS-implicated in MS as causal; functional immunomodulation
2020,CDER,pemigatinib,Pemazyre,Incyte,small_molecule,FGFR1-3,"To treat certain patients with cholangiocarcinoma, a rare form of cancer that forms in bile ducts",TRUE,TRUE,FALSE,TRUE,TRUE,,T2,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-04-17; nda_bla=213736; nelson:Somatic driver
2020,CDER,pralsetinib,Gavreto,Blueprint Medicines/Roche,small_molecule,RET,To treat non-small lung cancer,TRUE,TRUE,,TRUE,TRUE,,T1,https://www.omim.org/entry/171400,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-09-04; nda_bla=213721; nelson:RET germline mutations cause MEN2/MTC (Mendelian); somatic RET fusions in NSCLC
2020,CDER,relugolix,Orgovyx,Myovant Sciences,small_molecule,GnRH receptor,To treat advanced prostate cancer,FALSE,FALSE,,TRUE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000109163,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-18; nda_bla=214621; nelson:Relugolix; GNRHR LoF causes hypogonadotropic hypogonadism but PC treatment is mechanism-based
2020,CDER,remdesivir,Veklury,Gilead,small_molecule,viral RNA polymerase,To treat COVID-19,FALSE,FALSE,,TRUE,FALSE,,T0,https://platform.opentargets.org/target/SARS-CoV-2,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-10-22; nda_bla=214787; nelson:SARS-CoV-2 RdRp; no human genetics
2020,CDER,remimazolam,Byfavo,Acacia,small_molecule,GABA-A / benzodiazepine,For sedation,FALSE,FALSE,,FALSE,FALSE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-07-02; nda_bla=212295; nelson:Pharmacology
2020,CDER,rimegepant,Nurtec ODT,Biohaven,small_molecule,CGRP receptor,To treat migraine,FALSE,FALSE,FALSE,FALSE,FALSE,,T2,https://platform.opentargets.org/target/ENSG00000064989,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-02-27; nda_bla=212728; nelson:CALCRL/RAMP1 GWAS loci for migraine; strong genetic support
2020,CDER,ripretinib,Qinlock,Deciphera,small_molecule,KIT/PDGFRA,To treat advanced gastrointestinal-stromal tumors,FALSE,TRUE,TRUE,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000157404,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-05-15; nda_bla=213973; nelson:Somatic KIT/PDGFRA
2020,CDER,risdiplam,Evrysdi,Roche/Genentech,small_molecule,SMN2 splicing,To treat spinal muscular atrophy,FALSE,FALSE,,TRUE,TRUE,,T1,https://www.omim.org/entry/253300,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-07; nda_bla=213535; nelson:SMN1 Mendelian for SMA; SMN2 splice modulation direction matches
2020,CDER,sacituzumab govitecan-hziy,Trodelvy,Immunomedics/Gilead,ADC,TROP2,To treat adult patients with metastatic triple-negative breast cancer who received at least two prior therapies for metastatic disease,TRUE,TRUE,FALSE,TRUE,FALSE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-04-22; nda_bla=761115; nelson:ADC antigen
2020,CDER,satralizumab-mwge,Enspryng,Roche/Genentech,mAb,IL-6R,To treat neuromyelitis optica spectrum disorder,FALSE,TRUE,,FALSE,TRUE,,T3,https://platform.opentargets.org/target/ENSG00000160712,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-14; nda_bla=761149; nelson:Satralizumab; IL6R coding variant genetic support for IL6R biology
2020,CDER,selpercatinib,Retevmo,Eli Lilly/Loxo Oncology,small_molecule,RET,To treat lung and thyroid cancers,TRUE,TRUE,FALSE,TRUE,TRUE,,T1,https://www.omim.org/entry/171400,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-05-08; nda_bla=213246; nelson:RET germline mutations cause MEN2/MTC (Mendelian); somatic RET fusions in NSCLC
2020,CDER,selumetinib,Koselugo,AstraZeneca,small_molecule,MEK1/2,"To treat neurofibromatosis type 1, a genetic disorder of the nervous system causing tumors to grow on nerves",FALSE,TRUE,FALSE,TRUE,TRUE,,T1,https://www.omim.org/entry/162200,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-04-10; nda_bla=213756; nelson:NF1 Mendelian; MEK is downstream in RAS/MAPK pathway; selumetinib approved
2020,CDER,setmelanotide,Imcivree,Rhythm,peptide,MC4 receptor,"To treat obesity and the control of hunger associated with pro-opiomelanocortin deficiency, a rare disorder that causes severe obesity that begins at an early age",FALSE,TRUE,FALSE,TRUE,TRUE,,T1,https://www.omim.org/entry/609734,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-11-25; nda_bla=213793; nelson:Mendelian POMC; MC4R agonist matched mechanism
2020,CDER,somapacitan-beco,Sogroya,Novo Nordisk,protein_or_enzyme,GH receptor,Growth hormone,FALSE,FALSE,,FALSE,FALSE,,T1,https://www.omim.org/entry/262500,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-28; nda_bla=761156; nelson:GHR mutations cause Laron syndrome (GH insensitivity); GH replacement direction matches
2020,CDER,tafasitamab-cxix,Monjuvi,MorphoSys,mAb,CD19,To treat relapsed or refractory diffuse large B-cell lymphoma,TRUE,TRUE,,TRUE,TRUE,,T0,https://platform.opentargets.org/target/ENSG00000177455,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-07-31; nda_bla=761163; nelson:B-cell lineage marker; CAR-T target not genetically linked to lymphoma
2020,CDER,tazemetostat,Tazverik,Epizyme,small_molecule,EZH2,To treat epithelioid sarcoma,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000106462,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-01-23; nda_bla=211723; nelson:Tazemetostat; SMARCB1 loss defines epithelioid sarcoma
2020,CDER,teprotumumab-trbw,Tepezza,Horizon Therapeutics,mAb,IGF1R,To treat Thyroid eye disease,FALSE,TRUE,TRUE,TRUE,TRUE,,T4,https://platform.opentargets.org/target/ENSG00000140443,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-01-21; nda_bla=761143; nelson:IGF1R Mendelian for growth disorders; TED is autoimmune; teprotumumab pharmacology
2020,CDER,tirbanibulin,Klisyri,Athenex,small_molecule,microtubule,To treat actinic Keratosis of the face or scalp,FALSE,FALSE,,FALSE,FALSE,,T0,https://www.opentargets.org/,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-14; nda_bla=213189; nelson:Cytotoxic
2020,CDER,triheptanoin,Dojolvi,Ultragenyx,small_molecule,medium-chain triglyceride,To treat molecularly long-chain fatty acid oxidation disorders,FALSE,FALSE,,FALSE,TRUE,,T1,https://www.omim.org/entry/201475,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-06-30; nda_bla=213687; nelson:Triheptanoin; LCFAOD are Mendelian disorders (substrate replacement)
2020,CDER,tucatinib,Tukysa,Seagen,small_molecule,HER2,To treat advanced unresectable or metastatic HER2-positive breast cancer,FALSE,TRUE,FALSE,TRUE,TRUE,,T1,https://www.omim.org/entry/164870,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-04-17; nda_bla=213411; nelson:ERBB2 amplification is oncogenic driver in HER2+ breast cancer
2020,CDER,vibegron,Gemtesa,Urovant Sciences,small_molecule,beta3-adrenoceptor,To treat overactive bladder,FALSE,FALSE,FALSE,FALSE,FALSE,,T0,https://platform.opentargets.org/target/ENSG00000188778,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-12-23; nda_bla=213006; nelson:ADRB3 pharmacology for OAB; no OAB genetics
2020,CDER,viltolarsen,Viltepso,Nippon Shinyaku,oligonucleotide_ASO,dystrophin (exon 53 skipping),To treat Duchenne muscular dystrophy,TRUE,FALSE,FALSE,TRUE,TRUE,,T1,https://www.omim.org/entry/310200,https://web.archive.org/web/20220113065721/https://www.fda.gov/drugs/new-drugs-fda-cders-new-molecular-entities-and-new-therapeutic-biological-products/novel-drug-approvals-2020,approval_date=2020-08-12; nda_bla=212154; nelson:Classic Mendelian
2019,CBER,onasemnogene abeparvovec-xioi,Zolgensma,Novartis Gene Therapies (AveXis),AAV_gene_therapy,SMN1,Spinal muscular atrophy in pediatric patients with bi-allelic SMN1 mutations,,,TRUE,,,TRUE,T1,https://www.omim.org/entry/253300,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/approved-cellular-and-gene-therapy-products,nelson:Onasemnogene abeparvovec; canonical T1
2019,CDER,afamelanotide,Scenesse,,peptide,MC1R,Erythropoietic protoporphyria,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:MC1R agonist; EPP Mendelian gene is FECH not MC1R; target does not match indication genetics
2019,CDER,alpelisib,Piqray,,small_molecule,PIK3CA,Certain breast cancer types,FALSE,FALSE,,TRUE,FALSE,FALSE,T1,https://www.omim.org/entry/171834,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:PIK3CA activating mutations (H1047R) drive HR+ breast cancer subset; direction matches (inhibitor of mutant PI3Kα)
2019,CDER,bremelanotide,Vyleesi,,peptide,melanocortin receptors (MC4R/MC1R agonist),Hypoactive sexual desire disorder,FALSE,FALSE,,FALSE,FALSE,TRUE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:No human genetics linking MC4R/MC1R to hypoactive sexual desire disorder; MC4R Mendelian for obesity is a different indication
2019,CDER,brexanolone,Zulresso,,small_molecule,GABAA receptor,Postpartum depression,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Allopregnanolone/GABAA positive allosteric modulator; no Mendelian or GWAS link of GABAA subunits to postpartum depression
2019,CDER,brolucizumab,Beovu,,mAb,VEGFA,Wet age-related macular degeneration,FALSE,FALSE,,FALSE,FALSE,FALSE,T2,https://platform.opentargets.org/target/ENSG00000112715,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:VEGF/VEGFR pathway with GWAS signal in nAMD/CNV
2019,CDER,caplacizumab,Cablivi,,mAb,von Willebrand factor (VWF) A1 domain,Thrombotic thrombocytopenic purpura,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,T4,https://www.omim.org/entry/613160,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:TTP is Mendelian via ADAMTS13 (Upshaw-Schulman); caplacizumab targets VWF which is Mendelian for von Willebrand disease (related coagulation trait)
2019,CDER,cefiderocol,Fetroja,,small_molecule,bacterial PBPs (siderophore cephalosporin),Multidrug-resistant bacterial urinary tract infection,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Anti-infective; target is bacterial not human — Nelson framework not applicable
2019,CDER,cenobamate,Xcopri,,small_molecule,SCN inhibitor / GABA-A positive modulator,Partial-onset seizures,FALSE,FALSE,,FALSE,FALSE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000144285,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Sodium channel + GABA-A PAM; epilepsy has Mendelian and GWAS but not matched to this exact target
2019,CDER,crizanlizumab,Adakveo,,mAb,P-selectin (SELP),Vaso-occlusive crisis prevention in sickle cell disease,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Sickle cell disease is Mendelian via HBB but drug targets SELP; no established human genetics linking SELP variants to VOC frequency
2019,CDER,darolutamide,Nubeqa,,small_molecule,AR (androgen receptor),Non-metastatic castration-resistant prostate cancer,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,T1,https://www.omim.org/entry/313700,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:AR antagonist; AR Mendelian variants cause androgen insensitivity; AR amplification/mutation drives CRPC
2019,CDER,elexacaftor/ivacaftor/tezacaftor,Trikafta,,small_molecule,CFTR,Cystic fibrosis,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/602421,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:CFTR Mendelian gene for cystic fibrosis; direction matches (potentiator+correctors)
2019,CDER,enfortumab vedotin-ejfv,Padcev,,ADC,Nectin-4 (NECTIN4),Nectin-4-expressing cancers,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:NECTIN4 Mendelian for ectodermal dysplasia syndromic form (different indication); no genetics tying NECTIN4 to urothelial cancer
2019,CDER,entrectinib,Rozlytrek,,small_molecule,Tyrosine kinase,ROS1-positive lung cancer and NTRK fusion tumors,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/165020,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,nelson:ROS1/NTRK gene fusions are causal oncogenic drivers; fusion-selective TKIs
2019,CDER,erdafitinib,Balversa,,small_molecule,Tyrosine kinase,Bladder cancer,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,T1,https://www.omim.org/entry/165020,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,nelson:ROS1/NTRK gene fusions are causal oncogenic drivers; fusion-selective TKIs
2019,CDER,fam-trastuzumab deruxtecan-nxki,Enhertu,,ADC,ERBB2 (HER2),HER2-positive breast cancer,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,T2,https://www.ebi.ac.uk/gwas/genes/ERBB2,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:ERBB2 amplification is somatic driver in HER2+ breast cancer; ERBB2 coding variants associated with breast cancer risk in GWAS
2019,CDER,fedratinib,Inrebic,,small_molecule,JAK2,Myeloproliferative diseases,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/147796,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,nelson:JAK2 V617F somatic driver in MPN; ruxolitinib targets JAK1/2
2019,CDER,ferric maltol,Accrufer,,small_molecule,iron replacement,Iron deficiency anemia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T0,https://en.wikipedia.org/wiki/Ferric_maltol,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Oral iron formulation; not a genetic target
